time_ms,Ip
1.73340432,89.96245353788322
1.7344043199999999,90.20300830010603
1.73540432,90.44875177460665
1.7364043200000001,90.68511416130707
1.73740432,90.91932656061067
1.7384043200000001,91.16365143950145
1.73940432,91.41339591279404
1.7404043200000001,91.66163166633385
1.74140432,91.90497113019705
1.74240432,92.152138572441
1.74340432,92.40720056520342
1.74440432,92.66080856415272
1.74540432,92.91852078348847
1.7464043200000001,93.1806787584411
1.74740432,93.43327726582106
1.7484043200000001,93.67665886057034
1.74940432,93.92048300976137
1.75040432,94.16956515509753
1.75140432,94.4203364851628
1.75240432,94.66568846137238
1.75340432,94.9132329742215
1.75440432,95.17095508163663
1.75540432,95.42541261437532
1.7564043200000001,95.66633149117501
1.75740432,95.9022572786048
1.75840432,96.14639425356404
1.75940432,96.39741360773348
1.76040432,96.64206204397374
1.76140432,96.88534692992687
1.76240432,97.13600270161567
1.7634043199999998,97.3817092267933
1.7644043200000001,97.6127554754944
1.76540432,97.83657311378363
1.7664043200000001,98.0678611118069
1.76740432,98.30026387409066
1.76840432,98.51494232534242
1.76940432,98.72976453810031
1.77040432,98.9601768344329
1.77140432,99.1821244771404
1.77240432,99.38478253575283
1.77340432,99.58788440083163
1.7744043200000001,99.80520147146899
1.77540432,100.02106581153748
1.77640432,100.21664241399071
1.77740432,100.40849912671331
1.77840432,100.61544024362001
1.77940432,100.8177006439571
1.78040432,100.99905594855113
1.7814043199999998,101.17309478675963
1.78240432,101.35023871967098
1.78340432,101.522835990104
1.7844043200000002,101.6847259744087
1.78540432,101.84782238426578
1.78640432,102.0160273291865
1.78740432,102.17107038166296
1.78840432,102.31126482451828
1.78940432,102.45430257675616
1.79040432,102.59924325341126
1.7914043199999998,102.73750752359854
1.7924043200000002,102.86554742301439
1.79340432,102.99341744768537
1.79440432,103.13210424676947
1.79540432,103.26147818240486
1.79640432,103.36942223331096
1.79740432,103.47083746088765
1.79840432,103.58006645201544
1.7994043199999998,103.69058355475636
1.80040432,103.78468393555238
1.80140432,103.87130819257675
1.8024043200000002,103.96200602893339
1.80340432,104.04391866790684
1.80440432,104.1110819832627
1.80540432,104.17057532604701
1.80640432,104.23245980583681
1.80740432,104.29617633894009
1.80840432,104.3518499412952
1.8094043199999998,104.40861160612167
1.8104043200000002,104.47354322711965
1.81140432,104.52652330291983
1.81240432,104.55730622733427
1.81340432,104.5849004196549
1.81440432,104.62086168270548
1.81540432,104.6528963278397
1.81640432,104.67206508119273
1.8174043199999999,104.68731667742986
1.81840432,104.71002262669765
1.81940432,104.72956822627305
1.8204043200000002,104.73403498641437
1.82140432,104.73610023840979
1.82240432,104.74620588457935
1.82340432,104.75075800632305
1.82440432,104.73728116497205
1.8254043199999999,104.72423089913809
1.82640432,104.72559137831388
1.8274043199999999,104.72199454747272
1.82840432,104.70059434316886
1.82940432,104.67351318188719
1.83040432,104.65212867614366
1.83140432,104.63104941308472
1.83240432,104.6026485508877
1.83340432,104.5771872589105
1.83440432,104.56008268379219
1.8354043199999999,104.53644271110238
1.83640432,104.50218276884141
1.8374043199999999,104.4681250461905
1.8384043200000002,104.44378794001148
1.83940432,104.41800793514756
1.84040432,104.38148530622198
1.84140432,104.35137943013922
1.84240432,104.3342294905342
1.8434043199999999,104.31440212872315
1.84440432,104.27924574720237
1.8454043199999999,104.23995925964948
1.84640432,104.21370458562274
1.84740432,104.19360782376123
1.84840432,104.16105691068469
1.84940432,104.12259458709343
1.85040432,104.09408051111916
1.85140432,104.06566156817394
1.85240432,104.0271124933007
1.8534043199999999,103.98926360952282
1.85440432,103.96145512339524
1.8554043199999999,103.9360718893031
1.85640432,103.90065474156222
1.85740432,103.86286846051962
1.85840432,103.83745880115305
1.85940432,103.81308608947052
1.86040432,103.77263498946138
1.86140432,103.72377231559562
1.86240432,103.68646304712388
1.86340432,103.65440040487772
1.86440432,103.60450858431943
1.86540432,103.55190955904209
1.86640432,103.51731565491957
1.8674043200000001,103.48286978050646
1.86840432,103.4336966055381
1.8694043200000001,103.38119357523067
1.87040432,103.34104419153118
1.87140432,103.30694574086738
1.87240432,103.26197531639798
1.87340432,103.21902302246212
1.8744043199999998,103.19377439248001
1.8754043200000001,103.16856273535234
1.87640432,103.13075272391075
1.8774043200000001,103.09454079216778
